profit,cluster2_cluster4_0,cluster2_cluster4_1,cluster2_cluster4_2,cluster2_cluster7_0,cluster2_cluster7_1,cluster2_cluster7_2,cluster2_cluster12_0,cluster2_cluster12_1,cluster2_cluster12_2,cluster2_cluster15_0,cluster2_cluster15_1,cluster2_cluster15_2,cluster2_cluster37_0,cluster2_cluster37_1,cluster2_cluster37_2,cluster2_cluster38_0,cluster2_cluster38_1,cluster2_cluster38_2,cluster2_cluster44_0,cluster2_cluster44_1,cluster2_cluster44_2,cluster2_cluster49_0,cluster2_cluster49_1,cluster2_cluster49_2
2824.4111660155822,-0.0,-0.0,-0.0,-0.0,36.0,80.0,-0.0,37.0,80.0,-0.0,-0.0,-0.0,-0.0,0.0,6.0,-0.0,8.0,22.0,-0.0,31.0,7.0,-0.0,-0.0,0.0
2800.4438906125497,-0.0,0.0,0.0,-0.0,32.0,80.0,-0.0,37.0,80.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,8.0,14.0,-0.0,31.0,41.0,-0.0,0.0,-0.0
2789.3176885983376,-0.0,-0.0,-0.0,-0.0,36.0,80.0,-0.0,37.0,80.0,-0.0,-0.0,2.0,-0.0,0.0,6.0,-0.0,1.0,56.0,-0.0,15.0,-0.0,-0.0,0.0,-0.0
2787.6400567222213,-0.0,0.0,2.0,-0.0,36.0,80.0,-0.0,37.0,96.0,-0.0,0.0,9.0,-0.0,0.0,6.0,-0.0,10.0,56.0,-0.0,15.0,41.0,-0.0,-0.0,-0.0
2762.496791277355,-0.0,18.0,0.0,-0.0,36.0,48.0,-0.0,56.0,80.0,-0.0,2.0,0.0,-0.0,0.0,6.0,-0.0,8.0,27.0,-0.0,31.0,-0.0,-0.0,0.0,0.0
2784.944783407537,-0.0,2.0,-0.0,-0.0,48.0,80.0,-0.0,37.0,80.0,-0.0,-0.0,11.0,-0.0,0.0,6.0,-0.0,8.0,19.0,-0.0,31.0,-0.0,-0.0,0.0,0.0
2795.8953855398995,-0.0,12.0,-0.0,-0.0,36.0,74.0,-0.0,37.0,82.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,10.0,14.0,-0.0,31.0,-0.0,-0.0,-0.0,0.0
2752.4848226584086,-0.0,12.0,0.0,-0.0,32.0,74.0,-0.0,37.0,80.0,-0.0,2.0,0.0,-0.0,-0.0,0.0,-0.0,10.0,14.0,-0.0,31.0,-0.0,-0.0,0.0,0.0
2767.1986668782592,-0.0,-0.0,-0.0,-0.0,37.0,80.0,-0.0,37.0,81.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.0,-0.0,10.0,22.0,-0.0,15.0,-0.0,-0.0,-0.0,-0.0
2810.7433359459706,-0.0,0.0,0.0,-0.0,48.0,80.0,-0.0,43.0,80.0,-0.0,-0.0,11.0,-0.0,-0.0,6.0,-0.0,8.0,18.0,-0.0,31.0,-0.0,-0.0,-0.0,-0.0
2787.629135497209,-0.0,-0.0,-0.0,-0.0,36.0,80.0,-0.0,37.0,83.0,-0.0,6.0,-0.0,-0.0,0.0,6.0,-0.0,10.0,14.0,-0.0,31.0,-0.0,-0.0,0.0,0.0
2751.8627836559376,-0.0,-0.0,8.0,-0.0,48.0,80.0,-0.0,37.0,80.0,-0.0,-0.0,13.0,-0.0,0.0,6.0,-0.0,8.0,56.0,-0.0,31.0,-0.0,-0.0,0.0,-0.0
2779.629037850412,-0.0,0.0,8.0,-0.0,48.0,80.0,-0.0,37.0,84.0,-0.0,0.0,13.0,-0.0,0.0,6.0,-0.0,8.0,49.0,-0.0,15.0,-0.0,-0.0,0.0,-0.0
2756.25999153468,-0.0,12.0,8.0,-0.0,48.0,48.0,-0.0,37.0,80.0,-0.0,-0.0,13.0,-0.0,0.0,2.0,-0.0,8.0,14.0,-0.0,31.0,0.0,-0.0,-0.0,-0.0
